file_path,split,label
dataset_preprocessed/stage2\hungry\5728DDD6-149B-412F-A14B-C29B9B5E415F-1432635047-1.0-m-26-hu_segment_0.wav,validation,burping
dataset_preprocessed/stage2\burping\79FF400A-97E2-4701-987D-C7C850D5523C-1430089648-1.0-f-48-bu_segment_3_aug_346.wav,validation,burping
dataset_preprocessed/stage2\discomfort\10A40438-09AA-4A21-83B4-8119F03F7A11-1430925142-1.0-f-26-dc_segment_0_aug_220.wav,validation,burping
dataset_preprocessed/stage2\hungry\2EE636FB-BD76-4118-A0EF-82FAFC32301F-1436586600-1.1-f-04-hu_segment_3.wav,validation,burping
dataset_preprocessed/stage2\hungry\743E7CCA-D32B-40B6-9541-9808122D3F6B-1436860011-1.1-f-26-hu_segment_2.wav,validation,burping
dataset_preprocessed/stage2\belly_pain\69BDA5D6-0276-4462-9BF7-951799563728-1436936185-1.1-m-26-bp_segment_3_aug_270.wav,validation,burping
dataset_preprocessed/stage2\discomfort\d6cda191-4962-4308-9a36-46d5648a95ed-1431086262776-1.7-m-04-ch_segment_0.wav,validation,burping
dataset_preprocessed/stage2\hungry\549a46d8-9c84-430e-ade8-97eae2bef787-1430130714659-1.7-m-48-hu_segment_1.wav,validation,discomfort
dataset_preprocessed/stage2\hungry\F3BAEDDA-CDC0-4A65-90EE-5C372CEE4F3B-1437012076-1.1-f-26-hu_segment_0.wav,validation,discomfort
dataset_preprocessed/stage2\discomfort\999bf14b-e417-4b44-b746-9253f81efe38-1430845018393-1.7-m-26-ch_segment_0_aug_247.wav,validation,discomfort
dataset_preprocessed/stage2\hungry\8f4dbf5a-b504-4452-b6ac-94e646a6a052-1430735028906-1.7-f-72-hu_segment_0.wav,validation,discomfort
dataset_preprocessed/stage2\hungry\B327333E-2DE2-4833-A75A-4C576208BED3-1430087429-1.0-f-48-hu_segment_0.wav,validation,discomfort
dataset_preprocessed/stage2\tired\B2AABCE0-1F62-4B57-B58A-308959ABDFE7-1437188766-1.1-m-26-ti_segment_2_aug_135.wav,validation,discomfort
dataset_preprocessed/stage2\burping\af30880e-5f98-4dc0-b37a-be6b21fa0ba3-1431240072536-1.7-m-26-bu_segment_0_aug_343.wav,validation,discomfort
dataset_preprocessed/stage2\discomfort\10A40438-09AA-4A21-83B4-8119F03F7A11-1430925142-1.0-f-26-dc_segment_3_aug_203.wav,validation,discomfort
dataset_preprocessed/stage2\hungry\719bb382-a592-46b7-82d2-8b4a625263b7-1430376501744-1.7-m-48-hu_segment_1.wav,validation,discomfort
dataset_preprocessed/stage2\belly_pain\643D64AD-B711-469A-AF69-55C0D5D3E30F-1430138591-1.0-m-72-bp_segment_2_aug_166.wav,validation,discomfort
dataset_preprocessed/stage2\belly_pain\643D64AD-B711-469A-AF69-55C0D5D3E30F-1430138514-1.0-m-72-bp_segment_2_aug_56.wav,validation,discomfort
dataset_preprocessed/stage2\hungry\8FDA58A7-FDC6-4421-855F-738E6E853E43-1429895742-1.0-m-26-hu_segment_0.wav,validation,discomfort
dataset_preprocessed/stage2\belly_pain\643D64AD-B711-469A-AF69-55C0D5D3E30F-1430138506-1.0-m-72-bp_segment_0_aug_245.wav,validation,discomfort
dataset_preprocessed/stage2\belly_pain\643D64AD-B711-469A-AF69-55C0D5D3E30F-1430138647-1.0-m-72-bp_segment_3_aug_274.wav,validation,discomfort
dataset_preprocessed/stage2\hungry\F3BAEDDA-CDC0-4A65-90EE-5C372CEE4F3B-1437012044-1.1-m-26-hu_segment_0.wav,validation,discomfort
dataset_preprocessed/stage2\burping\79FF400A-97E2-4701-987D-C7C850D5523C-1430089648-1.0-f-48-bu_segment_0_aug_314.wav,validation,discomfort
dataset_preprocessed/stage2\burping\af30880e-5f98-4dc0-b37a-be6b21fa0ba3-1431240072536-1.7-m-26-bu_segment_1_aug_259.wav,validation,discomfort
dataset_preprocessed/stage2\discomfort\f258a8e2-92cd-4843-9da4-80ed26ec8e10-1436944996156-1.7-f-26-ch_segment_0_aug_41.wav,validation,discomfort
dataset_preprocessed/stage2\burping\7A864194-4B6B-4850-ABBF-0C2A8170107B-1436846915-1.1-f-26-bu_segment_1_aug_69.wav,validation,discomfort
dataset_preprocessed/stage2\tired\06c4cfa2-7fa6-4fda-91a1-ea186a4acc64-1430029237378-1.7-f-26-ti_segment_1_aug_79.wav,validation,discomfort
dataset_preprocessed/stage2\belly_pain\d6cda191-4962-4308-9a36-46d5648a95ed-1431700390946-1.7-m-04-bp_segment_2_aug_254.wav,validation,discomfort
dataset_preprocessed/stage2\hungry\c7fef089-4a65-4b75-bfd4-bae0e3518adf-1430754388848-1.7-m-04-hu_segment_1.wav,validation,discomfort
dataset_preprocessed/stage2\tired\7A22229D-06C2-4AAA-9674-DE5DF1906B3A-1436891944-1.1-m-72-ti_segment_1_aug_162.wav,validation,discomfort
dataset_preprocessed/stage2\tired\eea17285-4ab9-4d34-a2f5-55fc8c866ac6-1431887695278-1.7-f-26-ti_segment_1_aug_257.wav,validation,discomfort
dataset_preprocessed/stage2\burping\AEA8AE04-D00E-48A7-8A0B-6D87E2175121-1430563241-1.0-f-72-bu_segment_0_aug_330.wav,validation,discomfort
dataset_preprocessed/stage2\belly_pain\d6cda191-4962-4308-9a36-46d5648a95ed-1431159272600-1.7-m-04-bp_segment_1_aug_322.wav,validation,discomfort
dataset_preprocessed/stage2\belly_pain\549a46d8-9c84-430e-ade8-97eae2bef787-1430130772174-1.7-m-48-bp_segment_2.wav,validation,discomfort
dataset_preprocessed/stage2\discomfort\a40b9b8d-e4bc-457a-badf-f38bdbc0c358-1430016981469-1.7-m-26-dc_segment_2_aug_221.wav,validation,discomfort
dataset_preprocessed/stage2\burping\7E4B9C14-F955-4BED-9B03-7F3096A6CBFF-1430540826-1.0-f-26-bu_segment_1_aug_286.wav,validation,discomfort
dataset_preprocessed/stage2\tired\d6cda191-4962-4308-9a36-46d5648a95ed-1431587887997-1.7-m-04-ti_segment_1_aug_34.wav,validation,discomfort
dataset_preprocessed/stage2\burping\7E4B9C14-F955-4BED-9B03-7F3096A6CBFF-1430232208-1.0-f-26-bu_segment_2_aug_176.wav,validation,discomfort
dataset_preprocessed/stage2\belly_pain\C421C6FE-DFEE-4080-8AEA-848E7CE4756B-1430548333-1.0-f-26-bp_segment_2.wav,validation,discomfort
dataset_preprocessed/stage2\belly_pain\643D64AD-B711-469A-AF69-55C0D5D3E30F-1430138506-1.0-m-72-bp_segment_2_aug_105.wav,validation,discomfort
dataset_preprocessed/stage2\burping\AEA8AE04-D00E-48A7-8A0B-6D87E2175121-1430563241-1.0-f-72-bu_segment_0_aug_287.wav,validation,discomfort
dataset_preprocessed/stage2\burping\7E4B9C14-F955-4BED-9B03-7F3096A6CBFF-1430540826-1.0-f-26-bu_segment_2_aug_76.wav,validation,discomfort
dataset_preprocessed/stage2\belly_pain\643D64AD-B711-469A-AF69-55C0D5D3E30F-1430138536-1.0-m-72-bp_segment_3_aug_183.wav,validation,discomfort
dataset_preprocessed/stage2\burping\79FF400A-97E2-4701-987D-C7C850D5523C-1430089648-1.0-f-48-bu_segment_0_aug_312.wav,validation,discomfort
dataset_preprocessed/stage2\belly_pain\d6cda191-4962-4308-9a36-46d5648a95ed-1431159262344-1.7-m-04-bp_segment_1_aug_82.wav,validation,discomfort
dataset_preprocessed/stage2\hungry\9fe37482-6a64-401d-b8b9-3e47d6ed9ac0-1430047399844-1.7-f-26-hu_segment_0.wav,validation,discomfort
dataset_preprocessed/stage2\burping\7E4B9C14-F955-4BED-9B03-7F3096A6CBFF-1430540826-1.0-f-26-bu_segment_2_aug_44.wav,validation,discomfort
dataset_preprocessed/stage2\tired\1309B82C-F146-46F0-A723-45345AFA6EA8-1431172241-1.0-f-48-ti_segment_2_aug_283.wav,validation,discomfort
dataset_preprocessed/stage2\belly_pain\643D64AD-B711-469A-AF69-55C0D5D3E30F-1430138647-1.0-m-72-bp_segment_1_aug_59.wav,validation,discomfort
dataset_preprocessed/stage2\burping\AEA8AE04-D00E-48A7-8A0B-6D87E2175121-1430563241-1.0-f-72-bu_segment_2_aug_47.wav,validation,discomfort
dataset_preprocessed/stage2\tired\7A22229D-06C2-4AAA-9674-DE5DF1906B3A-1436891944-1.1-m-72-ti_segment_2.wav,validation,discomfort
dataset_preprocessed/stage2\tired\7A22229D-06C2-4AAA-9674-DE5DF1906B3A-1436891957-1.1-m-72-ti_segment_0_aug_222.wav,validation,discomfort
dataset_preprocessed/stage2\belly_pain\999bf14b-e417-4b44-b746-9253f81efe38-1430974001343-1.7-m-26-bp_segment_2_aug_242.wav,validation,discomfort
dataset_preprocessed/stage2\hungry\7060a4f6-4c0c-494b-912c-ae60158b185a-1436931995150-1.7-f-04-hu_segment_2.wav,validation,discomfort
dataset_preprocessed/stage2\belly_pain\549a46d8-9c84-430e-ade8-97eae2bef787-1430130772174-1.7-m-48-bp_segment_1.wav,validation,discomfort
dataset_preprocessed/stage2\hungry\7CF37029-1040-40B8-ACC9-7E6E5C03AF9B-1429808939-1.0-m-72-hu_segment_1.wav,validation,discomfort
dataset_preprocessed/stage2\hungry\ed31b187-34af-4ff1-979c-3b8a5905fb7b-1430044897699-1.7-f-48-hu_segment_0.wav,validation,discomfort
dataset_preprocessed/stage2\burping\79FF400A-97E2-4701-987D-C7C850D5523C-1430089648-1.0-f-48-bu_segment_1_aug_333.wav,validation,discomfort
dataset_preprocessed/stage2\burping\5afc6a14-a9d8-45f8-b31d-c79dd87cc8c6-1430757039803-1.7-m-48-bu_segment_1_aug_299.wav,validation,discomfort
dataset_preprocessed/stage2\hungry\3941D08C-5A97-48A4-8830-091D878137F6-1430099813-1.0-m-72-hu_segment_3.wav,validation,discomfort
dataset_preprocessed/stage2\belly_pain\643D64AD-B711-469A-AF69-55C0D5D3E30F-1430138514-1.0-m-72-bp_segment_2_aug_8.wav,validation,discomfort
dataset_preprocessed/stage2\belly_pain\643D64AD-B711-469A-AF69-55C0D5D3E30F-1430138506-1.0-m-72-bp_segment_0_aug_260.wav,validation,discomfort
dataset_preprocessed/stage2\tired\B2AABCE0-1F62-4B57-B58A-308959ABDFE7-1437188766-1.1-m-26-ti_segment_0_aug_198.wav,validation,discomfort
dataset_preprocessed/stage2\discomfort\1309B82C-F146-46F0-A723-45345AFA6EA8-1430704008-1.0-f-48-dc_segment_3_aug_2.wav,validation,discomfort
dataset_preprocessed/stage2\hungry\1309B82C-F146-46F0-A723-45345AFA6EA8-1430059849-1.0-f-04-hu_segment_2.wav,validation,discomfort
dataset_preprocessed/stage2\tired\d6cda191-4962-4308-9a36-46d5648a95ed-1431587899682-1.7-m-04-ti_segment_1_aug_174.wav,validation,discomfort
dataset_preprocessed/stage2\discomfort\d6cda191-4962-4308-9a36-46d5648a95ed-1431086262776-1.7-m-04-ch_segment_2_aug_278.wav,validation,discomfort
dataset_preprocessed/stage2\belly_pain\ae5f103b-5fee-442f-bb1b-d9d0570c46ab-1431533857965-1.7-m-26-bp_segment_2_aug_178.wav,validation,hungry
dataset_preprocessed/stage2\burping\7E4B9C14-F955-4BED-9B03-7F3096A6CBFF-1430540826-1.0-f-26-bu_segment_3_aug_1.wav,validation,hungry
dataset_preprocessed/stage2\belly_pain\643D64AD-B711-469A-AF69-55C0D5D3E30F-1430138495-1.0-m-72-bp_segment_1.wav,validation,hungry
dataset_preprocessed/stage2\discomfort\10A40438-09AA-4A21-83B4-8119F03F7A11-1430925142-1.0-f-26-dc_segment_2.wav,validation,hungry
dataset_preprocessed/stage2\belly_pain\643D64AD-B711-469A-AF69-55C0D5D3E30F-1430138514-1.0-m-72-bp_segment_1_aug_276.wav,validation,hungry
dataset_preprocessed/stage2\tired\06c4cfa2-7fa6-4fda-91a1-ea186a4acc64-1430029246453-1.7-f-26-ti_segment_1_aug_140.wav,validation,hungry
dataset_preprocessed/stage2\burping\7E4B9C14-F955-4BED-9B03-7F3096A6CBFF-1430540826-1.0-f-26-bu_segment_3_aug_184.wav,validation,hungry
dataset_preprocessed/stage2\tired\06c4cfa2-7fa6-4fda-91a1-ea186a4acc64-1430029237378-1.7-f-26-ti_segment_0_aug_156.wav,validation,hungry
dataset_preprocessed/stage2\hungry\a56e2494-d2b2-480e-af0b-de9ea8f33572-1436897427825-1.7-f-26-hu_segment_0.wav,validation,hungry
dataset_preprocessed/stage2\tired\06c4cfa2-7fa6-4fda-91a1-ea186a4acc64-1430029246453-1.7-f-26-ti_segment_0.wav,validation,hungry
dataset_preprocessed/stage2\belly_pain\999bf14b-e417-4b44-b746-9253f81efe38-1430974001343-1.7-m-26-bp_segment_2_aug_70.wav,validation,hungry
dataset_preprocessed/stage2\hungry\63CA92F7-973A-4DCA-A410-7B19811A2478-1430041884-1.0-f-26-hu_segment_3.wav,validation,hungry
dataset_preprocessed/stage2\discomfort\79FF400A-97E2-4701-987D-C7C850D5523C-1430089621-1.0-f-48-dc_segment_3_aug_204.wav,validation,hungry
dataset_preprocessed/stage2\discomfort\79FF400A-97E2-4701-987D-C7C850D5523C-1430089688-1.0-f-48-dc_segment_0_aug_92.wav,validation,hungry
dataset_preprocessed/stage2\burping\7E4B9C14-F955-4BED-9B03-7F3096A6CBFF-1430232208-1.0-f-26-bu_segment_2_aug_195.wav,validation,hungry
dataset_preprocessed/stage2\belly_pain\643D64AD-B711-469A-AF69-55C0D5D3E30F-1430138545-1.0-m-72-bp_segment_2_aug_107.wav,validation,hungry
dataset_preprocessed/stage2\tired\06c4cfa2-7fa6-4fda-91a1-ea186a4acc64-1430029221058-1.7-f-26-ti_segment_2.wav,validation,hungry
dataset_preprocessed/stage2\belly_pain\643D64AD-B711-469A-AF69-55C0D5D3E30F-1430138506-1.0-m-72-bp_segment_2_aug_192.wav,validation,hungry
dataset_preprocessed/stage2\hungry\999bf14b-e417-4b44-b746-9253f81efe38-1431013054417-1.7-m-26-hu_segment_0.wav,validation,hungry
dataset_preprocessed/stage2\tired\03ADDCFB-354E-416D-BF32-260CF47F7060-1433658024-1.1-f-04-ti_segment_1_aug_259.wav,validation,hungry
dataset_preprocessed/stage2\belly_pain\643D64AD-B711-469A-AF69-55C0D5D3E30F-1430138514-1.0-m-72-bp_segment_0_aug_257.wav,validation,hungry
dataset_preprocessed/stage2\hungry\9641D2D5-7D9F-41B2-8345-229AE9555FEC-1430022546-1.0-m-72-hu_segment_1.wav,validation,hungry
dataset_preprocessed/stage2\belly_pain\d6cda191-4962-4308-9a36-46d5648a95ed-1431159272600-1.7-m-04-bp_segment_0_aug_75.wav,validation,hungry
dataset_preprocessed/stage2\hungry\40a4c760-facf-4911-b0a6-22eccc3ab18d-1430466393384-1.7-f-26-hu_segment_1.wav,validation,hungry
dataset_preprocessed/stage2\hungry\9CFD61B9-BF13-406D-8B2F-F73CFAAF25CB-1430927693-1.0-f-04-hu_segment_2.wav,validation,hungry
dataset_preprocessed/stage2\discomfort\837fd072-8704-4196-9ff1-1d2c07886e55-1432429478471-1.7-m-22-dc_segment_2_aug_33.wav,validation,hungry
dataset_preprocessed/stage2\discomfort\7b0e160e-0505-459e-8ecb-304d7afae9d2-1437486974312-1.7-m-04-dc_segment_2_aug_242.wav,validation,hungry
dataset_preprocessed/stage2\belly_pain\643D64AD-B711-469A-AF69-55C0D5D3E30F-1430138536-1.0-m-72-bp_segment_0_aug_211.wav,validation,hungry
dataset_preprocessed/stage2\belly_pain\d6cda191-4962-4308-9a36-46d5648a95ed-1431159272600-1.7-m-04-bp_segment_0_aug_39.wav,validation,hungry
dataset_preprocessed/stage2\tired\d6cda191-4962-4308-9a36-46d5648a95ed-1431616581736-1.7-m-04-ti_segment_0_aug_192.wav,validation,hungry
dataset_preprocessed/stage2\tired\d5abedab-9ed5-48d0-a83b-fc00c33d6d6b-1430079192907-1.7-f-04-ti_segment_2_aug_245.wav,validation,hungry
dataset_preprocessed/stage2\hungry\3c0b4e07-33ec-4d68-a6b2-5f5dcb8cff8e-1430070829977-1.7-m-26-hu_segment_2.wav,validation,hungry
dataset_preprocessed/stage2\belly_pain\d6cda191-4962-4308-9a36-46d5648a95ed-1431700390946-1.7-m-04-bp_segment_2_aug_181.wav,validation,hungry
dataset_preprocessed/stage2\discomfort\79FF400A-97E2-4701-987D-C7C850D5523C-1430089688-1.0-f-48-dc_segment_2_aug_126.wav,validation,hungry
dataset_preprocessed/stage2\discomfort\665BDF6D-2897-49F9-8AD0-978B3B2A0468-1430530218-1.0-m-26-dc_segment_0_aug_302.wav,validation,hungry
dataset_preprocessed/stage2\hungry\42ec6f14-6ba6-457f-8a80-101ee201195c-1431345009828-1.7-m-22-hu_segment_0.wav,validation,hungry
dataset_preprocessed/stage2\hungry\D54D9C2A-56ED-4338-9D1F-2ADB4E081DAD-1429807587-1.0-m-48-hu_segment_1.wav,validation,hungry
dataset_preprocessed/stage2\burping\7A864194-4B6B-4850-ABBF-0C2A8170107B-1436846915-1.1-f-26-bu_segment_1_aug_316.wav,validation,hungry
dataset_preprocessed/stage2\burping\F24DE44B-762C-4149-AC92-96A5E57ED118-1430816949-1.0-m-04-bu_segment_0_aug_199.wav,validation,hungry
dataset_preprocessed/stage2\discomfort\999bf14b-e417-4b44-b746-9253f81efe38-1430845018393-1.7-m-26-ch_segment_2_aug_6.wav,validation,hungry
dataset_preprocessed/stage2\belly_pain\999bf14b-e417-4b44-b746-9253f81efe38-1430974001343-1.7-m-26-bp_segment_0_aug_21.wav,validation,hungry
dataset_preprocessed/stage2\tired\7A22229D-06C2-4AAA-9674-DE5DF1906B3A-1436891957-1.1-m-72-ti_segment_3_aug_201.wav,validation,hungry
dataset_preprocessed/stage2\hungry\10A40438-09AA-4A21-83B4-8119F03F7A11-1430848034-1.0-f-26-hu_segment_1.wav,validation,hungry
dataset_preprocessed/stage2\discomfort\1309B82C-F146-46F0-A723-45345AFA6EA8-1432801703-1.1-f-26-dc_segment_1_aug_17.wav,validation,hungry
dataset_preprocessed/stage2\tired\eea17285-4ab9-4d34-a2f5-55fc8c866ac6-1431887695278-1.7-f-26-ti_segment_2_aug_303.wav,validation,hungry
dataset_preprocessed/stage2\belly_pain\643D64AD-B711-469A-AF69-55C0D5D3E30F-1430138591-1.0-m-72-bp_segment_2_aug_117.wav,validation,hungry
dataset_preprocessed/stage2\tired\1309B82C-F146-46F0-A723-45345AFA6EA8-1430059864-1.0-f-04-ti_segment_3_aug_54.wav,validation,hungry
dataset_preprocessed/stage2\discomfort\11417AC2-DCC9-48CD-8177-CA8665E51B2F-1436881512-1.1-m-48-dc_segment_2_aug_10.wav,validation,hungry
dataset_preprocessed/stage2\burping\F24DE44B-762C-4149-AC92-96A5E57ED118-1430816949-1.0-m-04-bu_segment_0_aug_164.wav,validation,hungry
dataset_preprocessed/stage2\discomfort\d6cda191-4962-4308-9a36-46d5648a95ed-1426942891562-1.4-f-48-dc_segment_2_aug_197.wav,validation,hungry
dataset_preprocessed/stage2\discomfort\999bf14b-e417-4b44-b746-9253f81efe38-1430844979531-1.7-m-04-ch_segment_1_aug_266.wav,validation,hungry
dataset_preprocessed/stage2\belly_pain\643D64AD-B711-469A-AF69-55C0D5D3E30F-1430138545-1.0-m-72-bp_segment_1_aug_25.wav,validation,hungry
dataset_preprocessed/stage2\discomfort\1309B82C-F146-46F0-A723-45345AFA6EA8-1432801693-1.1-f-26-dc_segment_0_aug_68.wav,validation,hungry
dataset_preprocessed/stage2\burping\7E4B9C14-F955-4BED-9B03-7F3096A6CBFF-1430540826-1.0-f-26-bu_segment_3_aug_190.wav,validation,hungry
dataset_preprocessed/stage2\hungry\5728DDD6-149B-412F-A14B-C29B9B5E415F-1432635035-1.0-m-26-hu_segment_2.wav,validation,hungry
dataset_preprocessed/stage2\hungry\40a4c760-facf-4911-b0a6-22eccc3ab18d-1430466176951-1.7-f-26-hu_segment_1.wav,validation,hungry
dataset_preprocessed/stage2\burping\79FF400A-97E2-4701-987D-C7C850D5523C-1430089648-1.0-f-48-bu_segment_3_aug_344.wav,validation,hungry
dataset_preprocessed/stage2\hungry\85FAB169-4DCC-406D-AC93-2F6A8D797DAB-1437632141-1.1-m-04-hu_segment_3.wav,validation,hungry
dataset_preprocessed/stage2\discomfort\1309B82C-F146-46F0-A723-45345AFA6EA8-1430703937-1.0-f-48-dc_segment_1_aug_121.wav,validation,hungry
dataset_preprocessed/stage2\belly_pain\d6cda191-4962-4308-9a36-46d5648a95ed-1431159262344-1.7-m-04-bp_segment_2_aug_130.wav,validation,hungry
dataset_preprocessed/stage2\tired\D4665929-8695-4655-927F-63F09B2D4CB8-1430726940-1.0-f-26-ti_segment_1_aug_74.wav,validation,tired
dataset_preprocessed/stage2\burping\79FF400A-97E2-4701-987D-C7C850D5523C-1430089648-1.0-f-48-bu_segment_1.wav,validation,tired
dataset_preprocessed/stage2\discomfort\d6cda191-4962-4308-9a36-46d5648a95ed-1431161889263-1.7-m-04-dc_segment_2_aug_21.wav,validation,tired
dataset_preprocessed/stage2\burping\af30880e-5f98-4dc0-b37a-be6b21fa0ba3-1431240072536-1.7-m-26-bu_segment_2_aug_73.wav,validation,tired
dataset_preprocessed/stage2\hungry\9CFD61B9-BF13-406D-8B2F-F73CFAAF25CB-1430927693-1.0-f-04-hu_segment_0.wav,validation,tired
dataset_preprocessed/stage2\tired\C421C6FE-DFEE-4080-8AEA-848E7CE4756B-1430548384-1.0-m-26-ti_segment_3_aug_213.wav,validation,tired
dataset_preprocessed/stage2\discomfort\f258a8e2-92cd-4843-9da4-80ed26ec8e10-1436944996156-1.7-f-26-ch_segment_2_aug_75.wav,validation,tired
dataset_preprocessed/stage2\belly_pain\643D64AD-B711-469A-AF69-55C0D5D3E30F-1430138495-1.0-m-72-bp_segment_3_aug_196.wav,validation,tired
dataset_preprocessed/stage2\tired\06c4cfa2-7fa6-4fda-91a1-ea186a4acc64-1430029237378-1.7-f-26-ti_segment_1.wav,validation,tired
dataset_preprocessed/stage2\hungry\6d922623-8424-4625-be4c-4964e0c9e25c-1434898452774-1.7-m-04-hu_segment_0.wav,validation,tired
dataset_preprocessed/stage2\tired\d5abedab-9ed5-48d0-a83b-fc00c33d6d6b-1430079192907-1.7-f-04-ti_segment_2_aug_229.wav,validation,tired
dataset_preprocessed/stage2\tired\d6cda191-4962-4308-9a36-46d5648a95ed-1431587887997-1.7-m-04-ti_segment_1_aug_226.wav,validation,tired
dataset_preprocessed/stage2\discomfort\d6cda191-4962-4308-9a36-46d5648a95ed-1426942891562-1.4-f-48-dc_segment_0_aug_270.wav,validation,tired
dataset_preprocessed/stage2\hungry\090C15A8-5406-4EA5-97A3-81F6527227C0-1430147582-1.0-m-72-hu_segment_3.wav,validation,tired
dataset_preprocessed/stage2\discomfort\2294E2B2-8E36-4DA6-A898-B947CB9446AB-1436462707-1.1-m-26-dc_segment_3_aug_29.wav,validation,tired
dataset_preprocessed/stage2\tired\ca7d8d54-13cb-4060-8db4-90651b60c078-1434674792223-1.7-f-26-ti_segment_0_aug_290.wav,validation,tired
dataset_preprocessed/stage2\belly_pain\643D64AD-B711-469A-AF69-55C0D5D3E30F-1430138647-1.0-m-72-bp_segment_2.wav,validation,tired
dataset_preprocessed/stage2\hungry\7fd72d70-07c4-40a0-85e9-c91df9bdefb2-1430994916704-1.7-f-04-hu_segment_1.wav,validation,tired
dataset_preprocessed/stage2\burping\F24DE44B-762C-4149-AC92-96A5E57ED118-1430816949-1.0-m-04-bu_segment_2.wav,validation,tired
dataset_preprocessed/stage2\discomfort\d6cda191-4962-4308-9a36-46d5648a95ed-1431161889263-1.7-m-04-dc_segment_1_aug_195.wav,validation,tired
dataset_preprocessed/stage2\hungry\9090c7a3-bebc-4485-aafc-64e4298da3ac-1430088396663-1.7-f-26-hu_segment_2.wav,validation,tired
dataset_preprocessed/stage2\tired\B2AABCE0-1F62-4B57-B58A-308959ABDFE7-1437188766-1.1-m-26-ti_segment_2_aug_128.wav,validation,tired
dataset_preprocessed/stage2\burping\7A864194-4B6B-4850-ABBF-0C2A8170107B-1436846915-1.1-f-26-bu_segment_0_aug_127.wav,validation,tired
dataset_preprocessed/stage2\discomfort\D1CB71F9-EF76-49B3-A703-41D557444D21-1436863419-1.1-f-26-dc_segment_1_aug_64.wav,validation,tired
dataset_preprocessed/stage2\hungry\999bf14b-e417-4b44-b746-9253f81efe38-1431013054417-1.7-m-26-hu_segment_2.wav,validation,tired
dataset_preprocessed/stage2\discomfort\7b0e160e-0505-459e-8ecb-304d7afae9d2-1437486974312-1.7-m-04-dc_segment_2_aug_194.wav,validation,tired
dataset_preprocessed/stage2\discomfort\64acb345-a61e-4ef3-a5a6-cf83c04b83f1-1430058990597-1.7-m-72-dc_segment_0_aug_55.wav,validation,tired
dataset_preprocessed/stage2\discomfort\f5b29377-7cd6-4688-942c-5a07add39dc5-1437480263225-1.7-f-26-dc_segment_0_aug_53.wav,validation,tired
dataset_preprocessed/stage2\belly_pain\643D64AD-B711-469A-AF69-55C0D5D3E30F-1430138524-1.0-m-72-bp_segment_2_aug_133.wav,validation,tired
dataset_preprocessed/stage2\belly_pain\69BDA5D6-0276-4462-9BF7-951799563728-1436936185-1.1-m-26-bp_segment_0_aug_186.wav,validation,tired
dataset_preprocessed/stage2\hungry\5b49f19f-a3a7-411e-bb32-755da3cbd6f0-1430029991480-1.7-m-48-hu_segment_2.wav,validation,tired
dataset_preprocessed/stage2\tired\C421C6FE-DFEE-4080-8AEA-848E7CE4756B-1430548384-1.0-m-26-ti_segment_3_aug_189.wav,validation,tired
dataset_preprocessed/stage2\discomfort\d6cda191-4962-4308-9a36-46d5648a95ed-1426942891562-1.4-f-48-dc_segment_1.wav,validation,tired
dataset_preprocessed/stage2\discomfort\2294E2B2-8E36-4DA6-A898-B947CB9446AB-1436462707-1.1-m-26-dc_segment_1_aug_285.wav,validation,tired
dataset_preprocessed/stage2\discomfort\2294E2B2-8E36-4DA6-A898-B947CB9446AB-1436462707-1.1-m-26-dc_segment_3.wav,validation,tired
dataset_preprocessed/stage2\discomfort\999bf14b-e417-4b44-b746-9253f81efe38-1430845035663-1.7-m-26-ch_segment_2_aug_208.wav,validation,tired
dataset_preprocessed/stage2\belly_pain\643D64AD-B711-469A-AF69-55C0D5D3E30F-1430138536-1.0-m-72-bp_segment_2.wav,validation,tired
dataset_preprocessed/stage2\hungry\B327333E-2DE2-4833-A75A-4C576208BED3-1430087456-1.0-f-48-hu_segment_3.wav,validation,tired
dataset_preprocessed/stage2\tired\5B416CE8-2591-4531-9ADC-86D085B5D48B-1430144827-1.0-m-48-ti_segment_0_aug_242.wav,validation,tired
dataset_preprocessed/stage2\burping\5afc6a14-a9d8-45f8-b31d-c79dd87cc8c6-1430757039803-1.7-m-48-bu_segment_2_aug_3.wav,validation,tired
dataset_preprocessed/stage2\belly_pain\d6cda191-4962-4308-9a36-46d5648a95ed-1431159262344-1.7-m-04-bp_segment_1_aug_222.wav,validation,tired
dataset_preprocessed/stage2\burping\79FF400A-97E2-4701-987D-C7C850D5523C-1430089648-1.0-f-48-bu_segment_3_aug_272.wav,validation,tired
dataset_preprocessed/stage2\hungry\fa8620d3-e7db-4101-aff0-28dbf0d96a5f-1434296505682-1.7-f-04-hu_segment_0.wav,validation,tired
dataset_preprocessed/stage2\discomfort\1309B82C-F146-46F0-A723-45345AFA6EA8-1430704008-1.0-f-48-dc_segment_0_aug_209.wav,validation,tired
dataset_preprocessed/stage2\hungry\4be720ce-a5e5-4a48-930f-a212f8a239f6-1434737668804-1.7-f-48-hu_segment_1.wav,validation,tired
dataset_preprocessed/stage2\hungry\415d69b4-6d84-4bf8-97b0-10f8f108dc1d-1430739498797-1.7-m-04-hu_segment_2.wav,validation,tired
dataset_preprocessed/stage2\hungry\e36730a9-d62b-4752-856f-b42feb1585df-1429975817524-1.7-m-04-hu_segment_1.wav,validation,tired
